,w_geocode,h_geocode,S000,SA01,SA02,SA03,SE01,SE02,SE03,SI01,SI02,SI03,createdate,origin_lat,origin_lon,origin_county,dest_lat,dest_lon,dest_county,linestring
4170594,360610113001003,360810266001010,1,0,1,0,0,0,1,0,0,1,20170919,40.6903128,-73.7798537,"Queens County, NY",40.7556595,-73.9890839,"New York County, NY","LINESTRING(-73.7798537 40.6903128, -73.9890839 40.7556595)"
4408119,360610135001007,360610295003000,1,0,1,0,0,0,1,0,0,1,20170919,40.8677999,-73.9247691,"New York County, NY",40.7691587,-73.9896532,"New York County, NY","LINESTRING(-73.9247691 40.8677999, -73.9896532 40.7691587)"
3601369,360610077001002,360470137003003,2,1,1,0,1,0,1,0,0,2,20170919,40.6695136,-73.9843639,"Kings County, NY",40.7371563,-74.0011707,"New York County, NY","LINESTRING(-73.9843639 40.6695136, -74.0011707 40.7371563)"
5579879,360810473002005,360810401003001,2,2,0,0,1,1,0,0,2,0,20170919,40.749458,-73.8564264,"Queens County, NY",40.735743,-73.8742954,"Queens County, NY","LINESTRING(-73.8564264 40.749458, -73.8742954 40.735743)"
3136892,360610021001010,360471116002002,1,0,1,0,0,0,1,0,0,1,20170919,40.6649007,-73.8732526,"Kings County, NY",40.712726,-74.0106184,"New York County, NY","LINESTRING(-73.8732526 40.6649007, -74.0106184 40.712726)"
5403604,360810128002002,360470732002004,1,0,0,1,0,0,1,0,0,1,20170919,40.6288913,-73.935208,"Kings County, NY",40.6969005,-73.8396431,"Queens County, NY","LINESTRING(-73.935208 40.6288913, -73.8396431 40.6969005)"
3731463,360610088001002,360810991003005,1,0,1,0,0,0,1,0,0,1,20170919,40.7905537,-73.7988472,"Queens County, NY",40.7499612,-73.9735697,"New York County, NY","LINESTRING(-73.7988472 40.7905537, -73.9735697 40.7499612)"
4330288,360610125001007,360470039002002,1,0,1,0,0,0,1,0,0,1,20170919,40.6841172,-73.9827573,"Kings County, NY",40.7582983,-73.9834367,"New York County, NY","LINESTRING(-73.9827573 40.6841172, -73.9834367 40.7582983)"
3760190,360610091002001,360610231002003,1,1,0,0,1,0,0,0,1,0,20170919,40.8259257,-73.9461962,"New York County, NY",40.7458249,-73.9963645,"New York County, NY","LINESTRING(-73.9461962 40.8259257, -73.9963645 40.7458249)"
3144372,360610021002003,360471120002005,1,1,0,0,0,1,0,0,1,0,20170919,40.6653063,-73.8821746,"Kings County, NY",40.7158127,-74.0123855,"New York County, NY","LINESTRING(-73.8821746 40.6653063, -74.0123855 40.7158127)"
3313814,360610043001003,360470256002000,1,0,1,0,0,0,1,0,0,1,20170919,40.6168849,-73.9872744,"Kings County, NY",40.7246001,-73.9953776,"New York County, NY","LINESTRING(-73.9872744 40.6168849, -73.9953776 40.7246001)"
4178184,360610113001005,360810156002002,1,1,0,0,0,1,0,0,0,1,20170919,40.6899867,-73.821863,"Queens County, NY",40.7544225,-73.9899864,"New York County, NY","LINESTRING(-73.821863 40.6899867, -73.9899864 40.7544225)"
1790716,360470500003000,360050261001000,1,0,0,1,0,1,0,0,0,1,20170919,40.86505,-73.9074485,"Bronx County, NY",40.6466983,-73.9755678,"Kings County, NY","LINESTRING(-73.9074485 40.86505, -73.9755678 40.6466983)"
4109951,360610110006001,360470203001005,1,0,1,0,0,1,0,1,0,0,20170919,40.6790501,-73.9645969,"Kings County, NY",40.761965,-73.962708,"New York County, NY","LINESTRING(-73.9645969 40.6790501, -73.962708 40.761965)"
3638427,360610081005000,360810117004000,1,0,1,0,0,1,0,0,0,1,20170919,40.7723041,-73.9126919,"Queens County, NY",40.7401615,-74.0003664,"New York County, NY","LINESTRING(-73.9126919 40.7723041, -74.0003664 40.7401615)"
1458526,360470021001009,360050181011000,1,0,1,0,0,0,1,0,0,1,20170919,40.8312803,-73.9157981,"Bronx County, NY",40.7028779,-73.9901459,"Kings County, NY","LINESTRING(-73.9157981 40.8312803, -73.9901459 40.7028779)"
3312737,360610043001001,360470944012003,1,0,1,0,1,0,0,0,0,1,20170919,40.6363423,-73.9243507,"Kings County, NY",40.7237116,-73.9941776,"New York County, NY","LINESTRING(-73.9243507 40.6363423, -73.9941776 40.7237116)"
5979255,360850277022001,360810613011002,1,1,0,0,0,1,0,0,1,0,20170919,40.711705,-73.8945258,"Queens County, NY",40.5860806,-74.1671845,"Richmond County, NY","LINESTRING(-73.8945258 40.711705, -74.1671845 40.5860806)"
4191579,360610113001010,360470830002003,1,1,0,0,0,1,0,0,0,1,20170919,40.6407347,-73.9441352,"Kings County, NY",40.7536106,-73.9861175,"New York County, NY","LINESTRING(-73.9441352 40.6407347, -73.9861175 40.7536106)"
3524408,360610069001012,360470446001000,1,0,1,0,0,0,1,0,0,1,20170919,40.6152854,-73.9736744,"Kings County, NY",40.7299215,-74.007608,"New York County, NY","LINESTRING(-73.9736744 40.6152854, -74.007608 40.7299215)"
1780140,360470485002008,360050245011000,1,1,0,0,0,1,0,0,0,1,20170919,40.8523424,-73.9142487,"Bronx County, NY",40.7033193,-73.9360716,"Kings County, NY","LINESTRING(-73.9142487 40.8523424, -73.9360716 40.7033193)"
228351,360050039003002,360610139005000,1,0,1,0,0,0,1,0,0,1,20170919,40.7663306,-73.9850131,"New York County, NY",40.8107997,-73.925837,"Bronx County, NY","LINESTRING(-73.9850131 40.7663306, -73.925837 40.8107997)"
3547564,360610073006006,360810637001001,1,1,0,0,1,0,0,0,0,1,20170919,40.7099994,-73.8605339,"Queens County, NY",40.734042,-74.0019677,"New York County, NY","LINESTRING(-73.8605339 40.7099994, -74.0019677 40.734042)"
3316076,360610043003001,360470362001003,2,1,1,0,1,1,0,0,0,2,20170919,40.5784883,-73.9622769,"Kings County, NY",40.7246848,-73.9968328,"New York County, NY","LINESTRING(-73.9622769 40.5784883, -73.9968328 40.7246848)"
5629959,360810629001002,360811099001006,1,1,0,0,0,1,0,0,0,1,20170919,40.767744,-73.7867924,"Queens County, NY",40.7013538,-73.8793826,"Queens County, NY","LINESTRING(-73.7867924 40.767744, -73.8793826 40.7013538)"
1784578,360470491003003,360471128002002,1,0,1,0,0,1,0,0,0,1,20170919,40.6610556,-73.8919705,"Kings County, NY",40.7026199,-73.9432999,"Kings County, NY","LINESTRING(-73.8919705 40.6610556, -73.9432999 40.7026199)"
5946019,360850134002013,360470313002000,1,0,1,0,0,1,0,0,0,1,20170919,40.6759175,-73.9426846,"Kings County, NY",40.5663697,-74.1195186,"Richmond County, NY","LINESTRING(-73.9426846 40.6759175, -74.1195186 40.5663697)"
5924514,360850067001011,360850138001019,1,0,1,0,0,0,1,0,0,1,20170919,40.5693565,-74.1372811,"Richmond County, NY",40.6359878,-74.1054936,"Richmond County, NY","LINESTRING(-74.1372811 40.5693565, -74.1054936 40.6359878)"
5794712,360811032021000,360050253003000,1,0,1,0,0,1,0,1,0,0,20170919,40.8610939,-73.9059668,"Bronx County, NY",40.6100263,-73.7494586,"Queens County, NY","LINESTRING(-73.9059668 40.8610939, -73.7494586 40.6100263)"
4548850,360610168002002,360810633021002,1,0,1,0,0,0,1,0,0,1,20170919,40.7055045,-73.8732681,"Queens County, NY",40.7898095,-73.9533247,"New York County, NY","LINESTRING(-73.8732681 40.7055045, -73.9533247 40.7898095)"
5522702,360810317003003,360610031001006,1,1,0,0,1,0,0,0,0,1,20170919,40.7175847,-74.0029679,"New York County, NY",40.7677179,-73.8908934,"Queens County, NY","LINESTRING(-74.0029679 40.7175847, -73.8908934 40.7677179)"
5819383,360811241001006,360470994001009,1,0,1,0,1,0,0,0,0,1,20170919,40.6351961,-73.9035264,"Kings County, NY",40.7293476,-73.8018145,"Queens County, NY","LINESTRING(-73.9035264 40.6351961, -73.8018145 40.7293476)"
5725134,360810840002002,360610225001004,1,0,0,1,0,1,0,0,0,1,20170919,40.8246106,-73.9530593,"New York County, NY",40.6746939,-73.8166417,"Queens County, NY","LINESTRING(-73.9530593 40.8246106, -73.8166417 40.6746939)"
5917544,360850020022006,360850096012004,1,0,1,0,1,0,0,0,0,1,20170919,40.5946248,-74.0911747,"Richmond County, NY",40.6023956,-74.0751103,"Richmond County, NY","LINESTRING(-74.0911747 40.5946248, -74.0751103 40.6023956)"
4180123,360610113001006,360610022021001,2,1,1,0,0,0,2,0,2,0,20170919,40.7218481,-73.9820253,"New York County, NY",40.7535271,-73.9878845,"New York County, NY","LINESTRING(-73.9820253 40.7218481, -73.9878845 40.7535271)"
5491878,360810267002000,360810151002005,1,0,1,0,0,0,1,0,0,1,20170919,40.760675,-73.912647,"Queens County, NY",40.7451216,-73.8856321,"Queens County, NY","LINESTRING(-73.912647 40.760675, -73.8856321 40.7451216)"
1681679,360470301002001,360810179001013,1,0,1,0,0,1,0,0,1,0,20170919,40.7449091,-73.9254832,"Queens County, NY",40.6771099,-73.9141093,"Kings County, NY","LINESTRING(-73.9254832 40.7449091, -73.9141093 40.6771099)"
3820105,360610094001005,360810997012004,1,0,1,0,0,0,1,0,0,1,20170919,40.7763771,-73.790457,"Queens County, NY",40.756005,-73.9779912,"New York County, NY","LINESTRING(-73.790457 40.7763771, -73.9779912 40.756005)"
3244155,360610033003002,360050428002003,1,0,1,0,1,0,0,1,0,0,20170919,40.893398,-73.8471834,"Bronx County, NY",40.7228706,-74.0075452,"New York County, NY","LINESTRING(-73.8471834 40.893398, -74.0075452 40.7228706)"
1586591,360470155001000,360610040005000,1,0,0,1,1,0,0,0,0,1,20170919,40.7302001,-73.9849588,"New York County, NY",40.6719851,-73.978988,"Kings County, NY","LINESTRING(-73.9849588 40.7302001, -73.978988 40.6719851)"
5420645,360810158023004,360810156001001,1,0,0,1,0,1,0,0,1,0,20170919,40.6913724,-73.8169896,"Queens County, NY",40.6876033,-73.8230739,"Queens County, NY","LINESTRING(-73.8169896 40.6913724, -73.8230739 40.6876033)"
3740918,360610089003001,360610277003000,1,1,0,0,0,1,0,0,0,1,20170919,40.8555785,-73.9282459,"New York County, NY",40.7443397,-74.00475,"New York County, NY","LINESTRING(-73.9282459 40.8555785, -74.00475 40.7443397)"
1403754,360470007001004,360470126003005,1,0,1,0,0,1,0,0,0,1,20170919,40.633167,-74.0173111,"Kings County, NY",40.6913036,-73.9968574,"Kings County, NY","LINESTRING(-74.0173111 40.633167, -73.9968574 40.6913036)"
221410,360050019003020,360050405011001,1,0,1,0,0,0,1,0,1,0,20170919,40.865848,-73.8915692,"Bronx County, NY",40.8030091,-73.9152997,"Bronx County, NY","LINESTRING(-73.8915692 40.865848, -73.9152997 40.8030091)"
1689433,360470317012001,360810553002002,1,0,1,0,1,0,0,0,0,1,20170919,40.6992053,-73.9083649,"Queens County, NY",40.6739417,-73.9515088,"Kings County, NY","LINESTRING(-73.9083649 40.6992053, -73.9515088 40.6739417)"
3926955,360610100001002,360610175004000,1,0,1,0,0,0,1,0,0,1,20170919,40.7908263,-73.9755065,"New York County, NY",40.759028,-73.9715727,"New York County, NY","LINESTRING(-73.9755065 40.7908263, -73.9715727 40.759028)"
5733967,360810853001000,360811579013001,1,1,0,0,1,0,0,0,1,0,20170919,40.7438727,-73.7019775,"Queens County, NY",40.7596319,-73.8282307,"Queens County, NY","LINESTRING(-73.7019775 40.7438727, -73.8282307 40.7596319)"
3189861,360610031001012,360050316001001,2,1,1,0,0,1,1,0,0,2,20170919,40.8640921,-73.8486456,"Bronx County, NY",40.7156689,-74.0023532,"New York County, NY","LINESTRING(-73.8486456 40.8640921, -74.0023532 40.7156689)"
419441,360050383021000,360810481002000,1,0,1,0,0,0,1,0,0,1,20170919,40.7426567,-73.8854644,"Queens County, NY",40.8608904,-73.8916924,"Bronx County, NY","LINESTRING(-73.8854644 40.7426567, -73.8916924 40.8608904)"
3130421,360610021001009,360470013001006,1,0,1,0,0,0,1,0,0,1,20170919,40.6978006,-73.9878102,"Kings County, NY",40.7132879,-74.0101211,"New York County, NY","LINESTRING(-73.9878102 40.6978006, -74.0101211 40.7132879)"
5766373,360810929001017,360811163003000,1,0,1,0,1,0,0,0,1,0,20170919,40.7645107,-73.8181534,"Queens County, NY",40.7859278,-73.8555254,"Queens County, NY","LINESTRING(-73.8181534 40.7645107, -73.8555254 40.7859278)"
5377340,360810069002004,360050266022001,1,0,1,0,0,1,0,0,0,1,20170919,40.8466467,-73.8303909,"Bronx County, NY",40.7711789,-73.9238264,"Queens County, NY","LINESTRING(-73.8303909 40.8466467, -73.9238264 40.7711789)"
4055318,360610108007000,360470130001000,1,0,0,1,1,0,0,0,1,0,20170919,40.6343928,-74.0221212,"Kings County, NY",40.7594434,-73.9666585,"New York County, NY","LINESTRING(-74.0221212 40.6343928, -73.9666585 40.7594434)"
5538807,360810351001002,360810121002000,1,0,1,0,0,0,1,0,0,1,20170919,40.7740245,-73.9053067,"Queens County, NY",40.7576275,-73.8757962,"Queens County, NY","LINESTRING(-73.9053067 40.7740245, -73.8757962 40.7576275)"
1766902,360470470001005,360610212001001,1,0,1,0,0,1,0,0,0,1,20170919,40.81509,-73.9383023,"New York County, NY",40.6244966,-73.9829859,"Kings County, NY","LINESTRING(-73.9383023 40.81509, -73.9829859 40.6244966)"
4297654,360610121005000,360610133002000,1,0,1,0,1,0,0,0,0,1,20170919,40.7638262,-73.9868409,"New York County, NY",40.7600752,-73.9895802,"New York County, NY","LINESTRING(-73.9868409 40.7638262, -73.9895802 40.7600752)"
3206249,360610033001000,360610115002000,1,0,1,0,0,1,0,1,0,0,20170919,40.7584031,-73.9935045,"New York County, NY",40.7198462,-74.0029521,"New York County, NY","LINESTRING(-73.9935045 40.7584031, -74.0029521 40.7198462)"
3518222,360610068002001,360850011003004,1,0,0,1,0,0,1,0,0,1,20170919,40.6387088,-74.0831887,"Richmond County, NY",40.7395137,-73.9857989,"New York County, NY","LINESTRING(-74.0831887 40.6387088, -73.9857989 40.7395137)"
312378,360050175005000,360050177021000,1,0,1,0,0,1,0,0,1,0,20170919,40.8357199,-73.9091855,"Bronx County, NY",40.8304508,-73.9131946,"Bronx County, NY","LINESTRING(-73.9091855 40.8357199, -73.9131946 40.8304508)"
255878,360050067001005,360810095002012,1,1,0,0,0,0,1,0,1,0,20170919,40.7739439,-73.9197085,"Queens County, NY",40.8177095,-73.9162724,"Bronx County, NY","LINESTRING(-73.9197085 40.7739439, -73.9162724 40.8177095)"
3483141,360610062001002,360610273002000,1,0,1,0,0,0,1,0,0,1,20170919,40.8534469,-73.9369072,"New York County, NY",40.73904,-73.9756052,"New York County, NY","LINESTRING(-73.9369072 40.8534469, -73.9756052 40.73904)"
470724,360050462018005,360810991001001,1,1,0,0,0,0,1,0,0,1,20170919,40.7950013,-73.7989083,"Queens County, NY",40.8739503,-73.83087,"Bronx County, NY","LINESTRING(-73.7989083 40.7950013, -73.83087 40.8739503)"
1678191,360470294001005,360470706001008,1,0,0,1,1,0,0,0,0,1,20170919,40.6150338,-73.9002603,"Kings County, NY",40.5959872,-73.9991346,"Kings County, NY","LINESTRING(-73.9002603 40.6150338, -73.9991346 40.5959872)"
458719,360050431005001,360610273003000,1,1,0,0,1,0,0,0,0,1,20170919,40.8533745,-73.9390365,"New York County, NY",40.8794713,-73.8717385,"Bronx County, NY","LINESTRING(-73.9390365 40.8533745, -73.8717385 40.8794713)"
3094433,360610015021000,360470493001005,1,1,0,0,0,1,0,0,0,1,20170919,40.7092111,-73.942646,"Kings County, NY",40.7102281,-74.0086653,"New York County, NY","LINESTRING(-73.942646 40.7092111, -74.0086653 40.7102281)"
4393983,360610131002003,360810384001006,1,1,0,0,0,1,0,0,0,1,20170919,40.6938125,-73.7469981,"Queens County, NY",40.7628068,-73.984422,"New York County, NY","LINESTRING(-73.7469981 40.6938125, -73.984422 40.7628068)"
1401784,360470003015005,360470482002001,1,0,0,1,0,0,1,0,0,1,20170919,40.6330577,-73.9679106,"Kings County, NY",40.6960816,-73.9976047,"Kings County, NY","LINESTRING(-73.9679106 40.6330577, -73.9976047 40.6960816)"
3794178,360610092001015,360610010023004,1,1,0,0,0,1,0,0,0,1,20170919,40.7172478,-73.9768165,"New York County, NY",40.7527161,-73.974074,"New York County, NY","LINESTRING(-73.9768165 40.7172478, -73.974074 40.7527161)"
3845295,360610095001001,360810045001009,1,0,1,0,0,0,1,0,0,1,20170919,40.7645548,-73.9312949,"Queens County, NY",40.7469465,-73.9917129,"New York County, NY","LINESTRING(-73.9312949 40.7645548, -73.9917129 40.7469465)"
3344899,360610049001007,360610013001013,1,1,0,0,1,0,0,0,1,0,20170919,40.7087911,-74.0146291,"New York County, NY",40.724968,-74.0010155,"New York County, NY","LINESTRING(-74.0146291 40.7087911, -74.0010155 40.724968)"
1714705,360470370003004,360470738001001,1,0,1,0,0,0,1,0,0,1,20170919,40.62387,-73.9400301,"Kings County, NY",40.5856524,-73.9648615,"Kings County, NY","LINESTRING(-73.9400301 40.62387, -73.9648615 40.5856524)"
3658711,360610082001004,360050462016000,1,1,0,0,1,0,0,0,0,1,20170919,40.8714641,-73.8254453,"Bronx County, NY",40.7508718,-73.9796394,"New York County, NY","LINESTRING(-73.8254453 40.8714641, -73.9796394 40.7508718)"
3238915,360610033002009,360810629001004,2,0,2,0,1,0,1,0,0,2,20170919,40.7008312,-73.8810546,"Queens County, NY",40.7170972,-74.0071031,"New York County, NY","LINESTRING(-73.8810546 40.7008312, -74.0071031 40.7170972)"
3472369,360610062001000,360470283002000,1,1,0,0,0,1,0,0,0,1,20170919,40.6954166,-73.939021,"Kings County, NY",40.7420441,-73.9736679,"New York County, NY","LINESTRING(-73.939021 40.6954166, -73.9736679 40.7420441)"
1811292,360470528002002,360470696021005,1,0,1,0,0,1,0,0,0,1,20170919,40.6178985,-73.9122282,"Kings County, NY",40.6308198,-73.9658462,"Kings County, NY","LINESTRING(-73.9122282 40.6178985, -73.9658462 40.6308198)"
5775534,360810945002022,360050360002003,1,0,1,0,0,1,0,0,1,0,20170919,40.8664183,-73.8467019,"Bronx County, NY",40.783528,-73.8320358,"Queens County, NY","LINESTRING(-73.8467019 40.8664183, -73.8320358 40.783528)"
1904741,360470740001002,360610130002003,1,0,1,0,0,0,1,0,0,1,20170919,40.7704484,-73.9653537,"New York County, NY",40.6285245,-73.9418573,"Kings County, NY","LINESTRING(-73.9653537 40.7704484, -73.9418573 40.6285245)"
1856349,360470561002001,360470493002001,1,1,0,0,0,1,0,0,0,1,20170919,40.7085066,-73.9425395,"Kings County, NY",40.7281919,-73.9557192,"Kings County, NY","LINESTRING(-73.9425395 40.7085066, -73.9557192 40.7281919)"
4040482,360610104001006,360610149001004,1,0,1,0,0,0,1,0,0,1,20170919,40.7711917,-73.9827084,"New York County, NY",40.7591675,-73.9796681,"New York County, NY","LINESTRING(-73.9827084 40.7711917, -73.9796681 40.7591675)"
3178693,360610031001010,360470295003000,2,0,2,0,1,1,0,0,0,2,20170919,40.6840307,-73.9337658,"Kings County, NY",40.716376,-74.0033539,"New York County, NY","LINESTRING(-73.9337658 40.6840307, -74.0033539 40.716376)"
4485174,360610147001002,360810169002018,1,1,0,0,1,0,0,0,0,1,20170919,40.7470125,-73.9173588,"Queens County, NY",40.770671,-73.9891747,"New York County, NY","LINESTRING(-73.9173588 40.7470125, -73.9891747 40.770671)"
5565478,360810446012003,360610194004001,1,0,1,0,0,1,0,0,0,1,20170919,40.8015937,-73.9358417,"New York County, NY",40.7037943,-73.797038,"Queens County, NY","LINESTRING(-73.9358417 40.8015937, -73.797038 40.7037943)"
3398146,360610054001004,360470530002002,1,0,1,0,1,0,0,0,0,1,20170919,40.6262224,-73.9630098,"Kings County, NY",40.7388885,-73.9936222,"New York County, NY","LINESTRING(-73.9630098 40.6262224, -73.9936222 40.7388885)"
267858,360050090002014,360050277003001,1,0,1,0,0,1,0,0,0,1,20170919,40.8782446,-73.9000802,"Bronx County, NY",40.8184844,-73.837519,"Bronx County, NY","LINESTRING(-73.9000802 40.8782446, -73.837519 40.8184844)"
5585449,360810480001009,360810149001001,1,0,0,1,1,0,0,0,0,1,20170919,40.7612918,-73.9132463,"Queens County, NY",40.7138889,-73.7752807,"Queens County, NY","LINESTRING(-73.9132463 40.7612918, -73.7752807 40.7138889)"
5782481,360810987001000,360810593002007,1,0,1,0,0,0,1,0,1,0,20170919,40.709652,-73.900577,"Queens County, NY",40.7953114,-73.8076068,"Queens County, NY","LINESTRING(-73.900577 40.709652, -73.8076068 40.7953114)"
1487508,360470037001004,360850273012014,1,0,0,1,0,1,0,0,1,0,20170919,40.5938665,-74.15363,"Richmond County, NY",40.6903658,-73.9861026,"Kings County, NY","LINESTRING(-74.15363 40.5938665, -73.9861026 40.6903658)"
3099188,360610015021005,360610156021002,1,0,0,1,0,0,1,0,0,1,20170919,40.7850614,-73.9479528,"New York County, NY",40.7082819,-74.0070766,"New York County, NY","LINESTRING(-73.9479528 40.7850614, -74.0070766 40.7082819)"
4625861,360610219001006,360050221011000,1,0,1,0,0,1,0,0,1,0,20170919,40.8370285,-73.9187143,"Bronx County, NY",40.8185701,-73.9603228,"New York County, NY","LINESTRING(-73.9187143 40.8370285, -73.9603228 40.8185701)"
1850385,360470555001001,360470557002014,1,0,1,0,0,1,0,0,0,1,20170919,40.7199079,-73.9588308,"Kings County, NY",40.7196444,-73.9613727,"Kings County, NY","LINESTRING(-73.9588308 40.7199079, -73.9613727 40.7196444)"
1545365,360470114001002,360471522003007,1,1,0,0,0,1,0,0,0,1,20170919,40.6429478,-73.9640806,"Kings County, NY",40.6394786,-73.9972108,"Kings County, NY","LINESTRING(-73.9640806 40.6429478, -73.9972108 40.6394786)"
